,movieId,title,genres_x,year,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres_y,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,id
2707,69712,my sister's keeper,Drama,2009,Color,Nick Cassavetes,148.0,109.0,415.0,228.0,Sofia Vassilieva,673.0,49185998.0,Drama,Jason Patric,74476,1775,Jeffrey Markle,2.0,hospital|leukemia|oncology|sick child|terminal illness,http://www.imdb.com/title/tt1078588/?ref_=fn_tt_tt_1,184.0,English,USA,PG-13,30000000.0,2009.0,489.0,7.4,2.35,15000,1797
2708,69821,men of war,Action|Drama,1994,Color,Perry Lang,19.0,76.0,17.0,259.0,Kevin Tighe,636.0,,Action|Drama|Thriller,Catherine Bell,2989,2152,Tim Guinee,1.0,cockney accent|fight|island|machismo|mercenary,http://www.imdb.com/title/tt0110490/?ref_=fn_tt_tt_1,38.0,English,USA,R,8600000.0,1994.0,472.0,5.8,2.35,176,3645
2709,69842,good dick,Comedy|Drama|Romance,2008,Color,Marianna Palka,38.0,86.0,123.0,782.0,Martin Starr,3000.0,15542.0,Comedy|Drama|Romance,Bryce Dallas Howard,6689,7144,Jason Ritter,0.0,avoidant personality disorder|emotionally vulnerable|sex|video store|video store clerk,http://www.imdb.com/title/tt0944101/?ref_=fn_tt_tt_1,51.0,English,USA,R,,2008.0,985.0,6.5,1.85,0,4913
2710,69844,harry potter and the half-blood prince,Adventure|Fantasy|Mystery|Romance|IMAX,2009,Color,David Yates,375.0,153.0,282.0,10000.0,Daniel Radcliffe,25000.0,301956980.0,Adventure|Family|Fantasy|Mystery,Alan Rickman,321795,58753,Rupert Grint,3.0,blood|book|love|potion|professor,http://www.imdb.com/title/tt0417741/?ref_=fn_tt_tt_1,973.0,English,UK,PG,250000000.0,2009.0,11000.0,7.5,2.35,10000,9
2711,70159,orphan,Drama|Horror|Mystery|Thriller,2009,Color,Jaume Collet-Serra,265.0,123.0,174.0,602.0,CCH Pounder,87000.0,41573740.0,Horror|Mystery|Thriller,Jimmy Bennett,141663,88953,Aryana Engineer,1.0,alcoholism|girl|little girl|orphan|troubled marriage,http://www.imdb.com/title/tt1148204/?ref_=fn_tt_tt_1,383.0,English,USA,R,,2009.0,1000.0,7.0,1.85,20000,2189
2712,70282,aliens in the attic,Adventure|Children|Fantasy|Sci-Fi,2009,Color,John Schultz,82.0,86.0,13.0,553.0,Carter Jenkins,1000.0,25200412.0,Adventure|Comedy|Family|Fantasy|Sci-Fi,Malese Jow,16580,3423,Tim Meadows,3.0,alien|attic|boyfriend|mind control|nintendo ds,http://www.imdb.com/title/tt0775552/?ref_=fn_tt_tt_1,55.0,English,USA,PG,45000000.0,2009.0,701.0,5.4,1.85,916,1119
2713,70286,district 9,Mystery|Sci-Fi|Thriller,9,Color,Neill Blomkamp,472.0,112.0,662.0,107.0,Jed Brophy,2000.0,115646235.0,Action|Sci-Fi|Thriller,Sharlto Copley,531737,2639,Jason Cope,0.0,alien|ghetto|prawn|refugee|refugee camp,http://www.imdb.com/title/tt1136608/?ref_=fn_tt_tt_1,1262.0,English,South Africa,R,30000000.0,2009.0,433.0,8.0,1.85,22000,1601
2714,70293,julie & julia,Comedy|Drama|Romance,2009,Color,Nora Ephron,252.0,123.0,0.0,923.0,Mary Lynn Rajskub,11000.0,94125426.0,Biography|Drama|Romance,Meryl Streep,79264,13321,Vanessa Ferlito,2.0,american|blog|book|cook|cooking,http://www.imdb.com/title/tt1135503/?ref_=fn_tt_tt_1,277.0,English,USA,PG-13,40000000.0,2009.0,935.0,7.0,1.85,13000,1204
2715,70305,race to witch mountain,Adventure|Children|Fantasy|Sci-Fi|Thriller,2009,Color,Andy Fickman,166.0,98.0,99.0,433.0,Billy Brown,12000.0,67128202.0,Action|Adventure|Family|Fantasy|Sci-Fi|Thriller,Dwayne Johnson,43328,14007,Tom Everett Scott,3.0,alien|military|mountain|spacecraft|ufo,http://www.imdb.com/title/tt1075417/?ref_=fn_tt_tt_1,110.0,English,USA,PG,65000000.0,2009.0,536.0,5.7,2.35,0,959
2716,70334,hannah montana: the movie,Comedy|Drama|Musical|Romance,2009,Color,Peter Chelsom,131.0,102.0,23.0,635.0,Vanessa Williams,1000.0,79566871.0,Comedy|Drama|Family|Music|Romance,Emily Osment,31760,4516,Moises Arias,2.0,farm|female protagonist|hannah montana|horseback riding|overalls,http://www.imdb.com/title/tt1114677/?ref_=fn_tt_tt_1,140.0,English,USA,G,30000000.0,2009.0,1000.0,4.2,1.85,0,1608
2717,70336,g.i. joe: the rise of cobra,Action|Adventure|Sci-Fi|Thriller,2009,Color,Stephen Sommers,250.0,118.0,208.0,570.0,Dennis Quaid,23000.0,150167630.0,Action|Adventure|Sci-Fi|Thriller,Joseph Gordon-Levitt,174578,26683,Leo Howard,4.0,cobra|gi joe|snake|train|warhead,http://www.imdb.com/title/tt1046173/?ref_=fn_tt_tt_1,534.0,English,USA,PG-13,175000000.0,2009.0,2000.0,5.8,2.35,0,77
2718,70361,12 rounds,Action|Thriller,12,Color,Renny Harlin,113.0,108.0,212.0,347.0,Ashley Scott,969.0,12232937.0,Action|Crime|Thriller,Taylor Cole,22823,2799,Nick Gomez,1.0,2000s|detective|sadist|terrorism|terrorist,http://www.imdb.com/title/tt1160368/?ref_=fn_tt_tt_1,113.0,English,USA,PG-13,22000000.0,2009.0,794.0,5.6,2.35,0,2281
2719,70567,adam,Drama|Romance,2009,Color,Max Mayer,122.0,99.0,6.0,194.0,Terry Walters,828.0,2277396.0,Drama|Romance,Peter Gallagher,29239,1936,Amy Irving,0.0,apartment|asperger's syndrome|children|teacher|writer,http://www.imdb.com/title/tt1185836/?ref_=fn_tt_tt_1,70.0,English,USA,PG-13,,2009.0,390.0,7.2,2.35,0,4042
2720,70641,miss march,Comedy,2009,Color,Zach Cregger,76.0,90.0,138.0,263.0,Windell Middlebrooks,373.0,4542775.0,Comedy|Romance,Hugh M. Hefner,18313,1831,Raquel Alessi,2.0,fellatio|hugh hefner|oral sex|playboy centerfold|topless female nudity,http://www.imdb.com/title/tt1151922/?ref_=fn_tt_tt_1,73.0,English,USA,R,6000000.0,2009.0,308.0,5.1,1.85,985,3620
2721,70643,bandslam,Comedy|Drama|Musical,2009,Color,Todd Graff,79.0,111.0,650.0,181.0,Charlie Saxton,690.0,5205343.0,Comedy|Drama|Family|Music|Romance,Scott Porter,11958,1573,Ryan Donowho,3.0,battle of the bands|high school|rock 'n' roll|school|teenager,http://www.imdb.com/title/tt0976222/?ref_=fn_tt_tt_1,39.0,English,USA,PG,20000000.0,2009.0,224.0,6.4,2.35,1000,2314
2722,70663,"i love you, beth cooper",Comedy|Romance,2009,Color,Chris Columbus,107.0,102.0,0.0,529.0,Marie Avgeropoulos,946.0,14793904.0,Comedy|Romance,Alan Ruck,28209,4072,Shawn Roberts,1.0,cheerleader|party|popular girl|speech|valedictorian,http://www.imdb.com/title/tt1032815/?ref_=fn_tt_tt_1,80.0,English,Canada,PG-13,18000000.0,2009.0,800.0,5.3,1.85,0,2436
2723,70697,g-force,Action|Adventure|Children|Fantasy,2009,Color,Hoyt Yeatman,145.0,88.0,12.0,182.0,Piper Mackenzie Harris,730.0,119420252.0,Action|Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,Kelli Garner,33042,2217,Niecy Nash,0.0,fbi director|guinea pig|household appliance|secret agent|talking mouse,http://www.imdb.com/title/tt0436339/?ref_=fn_tt_tt_1,90.0,English,USA,PG,150000000.0,2009.0,607.0,5.1,2.35,0,132
2724,70728,bronson,Action|Comedy|Drama|Thriller,2009,Color,Nicolas Winding Refn,225.0,92.0,0.0,146.0,James Lance,27000.0,104792.0,Action|Biography|Crime|Drama,Tom Hardy,84817,27507,Matt King,0.0,male full frontal nudity|prison|prisoner|solitary confinement|violence,http://www.imdb.com/title/tt1172570/?ref_=fn_tt_tt_1,145.0,English,UK,R,,2008.0,161.0,7.1,1.85,22000,4888
2725,70898,post grad,Comedy,2009,Color,Vicky Jenson,97.0,88.0,96.0,360.0,Zach Gilford,24000.0,6373693.0,Comedy|Romance,J.K. Simmons,11498,25637,Bobby Coleman,1.0,graduation|graduation speech|title directed by female|tv studio|unemployment,http://www.imdb.com/title/tt1142433/?ref_=fn_tt_tt_1,53.0,English,USA,PG-13,15000000.0,2009.0,971.0,5.3,1.85,0,2715
2726,70932,my life in ruins,Comedy,2009,Color,Donald Petrie,112.0,98.0,80.0,399.0,Harland Williams,567.0,8662318.0,Comedy|Romance,Nia Vardalos,15033,2016,Rachel Dratch,1.0,greece|greek|tour bus|tour guide|tourist,http://www.imdb.com/title/tt0865559/?ref_=fn_tt_tt_1,75.0,English,USA,PG-13,17000000.0,2009.0,503.0,5.9,1.85,0,2516
2727,70970,good,Drama|War,2008,Color,Vicente Amorim,67.0,92.0,6.0,227.0,Jodie Whittaker,10000.0,23091.0,Drama|Romance|War,Viggo Mortensen,5664,11091,Steven Mackintosh,1.0,censorship|children|corpse|heil hitler|suffering,http://www.imdb.com/title/tt0436364/?ref_=fn_tt_tt_1,42.0,English,UK,R,15000000.0,2008.0,304.0,6.2,2.35,921,2587
2728,70984,taking woodstock,Comedy,2009,Color,Ang Lee,210.0,120.0,0.0,210.0,Kevin Chamberlin,579.0,7443007.0,Comedy|Drama|Music,Imelda Staunton,24663,1500,Demetri Martin,12.0,female full frontal nudity|female nudity|male frontal nudity|male full frontal nudity|male nudity,http://www.imdb.com/title/tt1127896/?ref_=fn_tt_tt_1,71.0,English,USA,R,30000000.0,2009.0,489.0,6.7,1.85,0,1757
2729,71057,9,Adventure|Animation|Sci-Fi,9,Color,Shane Acker,263.0,79.0,30.0,265.0,Alan Oppenheimer,940.0,31743332.0,Action|Adventure|Animation|Drama|Mystery|Sci-Fi|Thriller,Martin Landau,111117,1594,Tom Kane,0.0,hope|key|machine|number|rag doll,http://www.imdb.com/title/tt0472033/?ref_=fn_tt_tt_1,245.0,English,USA,PG-13,30000000.0,2009.0,271.0,7.1,1.85,13000,1667
2730,115881,9,Animation|Fantasy,9,Color,Shane Acker,263.0,79.0,30.0,265.0,Alan Oppenheimer,940.0,31743332.0,Action|Adventure|Animation|Drama|Mystery|Sci-Fi|Thriller,Martin Landau,111117,1594,Tom Kane,0.0,hope|key|machine|number|rag doll,http://www.imdb.com/title/tt0472033/?ref_=fn_tt_tt_1,245.0,English,USA,PG-13,30000000.0,2009.0,271.0,7.1,1.85,13000,1667
2731,71135,pandorum,Horror|Sci-Fi|Thriller,2009,Color,Christian Alvart,219.0,108.0,22.0,61.0,Dennis Quaid,12000.0,10326062.0,Action|Horror|Mystery|Sci-Fi|Thriller,Norman Reedus,121432,14127,Eddie Rouse,0.0,future|mission|space|spaceship|survival,http://www.imdb.com/title/tt1188729/?ref_=fn_tt_tt_1,310.0,English,Germany,R,33000000.0,2009.0,2000.0,6.8,2.35,10000,1310
2732,71205,jennifer's body,Comedy|Horror|Sci-Fi|Thriller,2009,Color,Karyn Kusama,300.0,107.0,45.0,271.0,Amy Sedaris,24000.0,16204793.0,Comedy|Fantasy|Horror,J.K. Simmons,92712,24805,Cynthia Stevenson,1.0,cannibalism|cheerleader|condom|hook for hand|satanic ritual,http://www.imdb.com/title/tt1131734/?ref_=fn_tt_tt_1,294.0,English,USA,R,16000000.0,2009.0,396.0,5.1,1.85,6000,2565
2733,71248,extract,Comedy,2009,Color,Mike Judge,192.0,92.0,406.0,968.0,Mila Kunis,24000.0,10814185.0,Comedy|Crime|Romance,J.K. Simmons,37530,41867,Clifton Collins Jr.,6.0,freak accident|gigolo|hit in the crotch|nosy neighbor|on the job injury,http://www.imdb.com/title/tt1225822/?ref_=fn_tt_tt_1,106.0,English,USA,R,8000000.0,2009.0,15000.0,6.2,1.85,0,3447
2734,71254,gamer,Action|Sci-Fi|Thriller,2009,Color,Mark Neveldine,180.0,95.0,83.0,1000.0,Logan Lerman,18000.0,20488579.0,Action|Sci-Fi|Thriller,Gerard Butler,113483,29926,Alison Lohman,1.0,battle|convict|death|mind control|role playing,http://www.imdb.com/title/tt1034032/?ref_=fn_tt_tt_1,245.0,English,USA,R,50000000.0,2009.0,8000.0,5.8,1.85,0,1026
2735,71264,cloudy with a chance of meatballs,Animation|Children|Fantasy|IMAX,2009,Color,Phil Lord,191.0,90.0,97.0,56.0,Bobb'e J. Thompson,622.0,124870275.0,Animation|Comedy|Family|Sci-Fi,Will Forte,152601,1227,Al Roker,1.0,food|giant food|mayor|sardine|weather,http://www.imdb.com/title/tt0844471/?ref_=fn_tt_tt_1,156.0,English,USA,PG,100000000.0,2009.0,526.0,7.0,2.35,0,357
2736,71282,"food, inc.",Documentary,2008,Color,Robert Kenner,120.0,94.0,11.0,2.0,Eric Schlosser,37.0,4417124.0,Documentary,Michael Pollan,42389,42,Barbara Kowalcyk,0.0,farming|flesh eating|food|food industry|gluttony,http://www.imdb.com/title/tt1286537/?ref_=fn_tt_tt_1,183.0,English,USA,PG,,2008.0,3.0,7.9,1.78,37000,4554
2737,71325,love happens,Comedy|Drama|Romance,2009,Color,Brandon Camp,111.0,109.0,7.0,827.0,Sasha Alexander,2000.0,22927390.0,Drama|Romance,Judy Greer,25344,4947,Frances Conroy,0.0,florist|motivational speaker|self help guru|seminar|widower,http://www.imdb.com/title/tt0899106/?ref_=fn_tt_tt_1,77.0,English,USA,PG-13,18000000.0,2009.0,980.0,5.6,1.85,0,2426
2738,71327,bright star,Drama|Romance,2009,Color,Jane Campion,222.0,119.0,319.0,179.0,Paul Schneider,2000.0,4440055.0,Biography|Drama|Romance,Abbie Cornish,21360,3279,Samuel Roukin,0.0,19th century|friend|john keats|passion|poet,http://www.imdb.com/title/tt0810784/?ref_=fn_tt_tt_1,110.0,English,UK,PG,8500000.0,2009.0,552.0,7.0,1.85,0,3343
2739,71379,paranormal activity,Horror|Thriller,2009,Color,Oren Peli,409.0,84.0,110.0,21.0,Ashley Palmer,189.0,107917283.0,Horror,Micah Sloat,184824,330,Amber Armstrong,0.0,dark force|entity|evil force|found footage|paranormal phenomenon,http://www.imdb.com/title/tt1179904/?ref_=fn_tt_tt_1,1189.0,English,USA,R,15000.0,2007.0,109.0,6.3,1.85,12000,4793
2740,71429,world's greatest dad,Comedy|Drama,2009,Color,Bobcat Goldthwait,129.0,99.0,800.0,334.0,Daryl Sabara,49000.0,221210.0,Comedy|Drama,Robin Williams,31964,50542,Henry Simmons,1.0,black comedy|fictional talk show|high school teacher|phony suicide note|teacher,http://www.imdb.com/title/tt1262981/?ref_=fn_tt_tt_1,129.0,English,USA,R,,2009.0,640.0,6.9,1.85,0,3226
2741,71450,capitalism: a love story,Documentary,2009,Color,Michael Moore,222.0,105.0,909.0,173.0,Michael Moore,1000.0,14359793.0,Crime|Documentary|News,Ronald Reagan,35137,2327,Bernie Sanders,0.0,capitalism|critique of capitalism|investment bank|market economy|plutocracy,http://www.imdb.com/title/tt1232207/?ref_=fn_tt_tt_1,188.0,English,USA,R,,2009.0,909.0,7.4,1.85,10000,2265
2742,71466,city island,Comedy|Drama,2009,Color,Raymond De Felitta,149.0,104.0,20.0,130.0,Curtiss Cook,3000.0,6670712.0,Comedy|Drama,Ezra Miller,27301,3825,Dominik García-Lorido,6.0,anger|family reunion|father son reunion|hugging|movie making,http://www.imdb.com/title/tt1174730/?ref_=fn_tt_tt_1,101.0,English,USA,PG-13,6000000.0,2009.0,591.0,7.4,1.85,0,3615
2743,71468,ink,Action|Fantasy|Sci-Fi,2009,Color,Jamin Winans,66.0,107.0,63.0,76.0,Marty Lindsey,135.0,,Action|Drama|Fantasy|Sci-Fi,Eme Ikwuakor,18486,457,Jessica Duffy,0.0,dream|self destructiveness|storyteller|time paradox|workaholic,http://www.imdb.com/title/tt1071804/?ref_=fn_tt_tt_1,215.0,English,USA,,,2009.0,115.0,7.0,1.78,11000,4876
2744,71518,whip it,Comedy|Drama,2009,Color,Drew Barrymore,230.0,111.0,0.0,727.0,Jimmy Fallon,796.0,13034417.0,Drama|Sport,Daniel Stern,55665,2633,Alia Shawkat,1.0,beauty pageant|friend|pageant|roller derby|texas,http://www.imdb.com/title/tt1172233/?ref_=fn_tt_tt_1,118.0,English,USA,PG-13,15000000.0,2009.0,787.0,6.9,2.35,10000,2690
2745,71530,surrogates,Action|Sci-Fi|Thriller,2009,Color,Jonathan Mostow,258.0,89.0,84.0,1000.0,Devin Ratray,13000.0,38542418.0,Action|Sci-Fi|Thriller,Bruce Willis,151424,18132,Boris Kodjoe,5.0,android|fbi agent|future|murder|robot,http://www.imdb.com/title/tt0986263/?ref_=fn_tt_tt_1,252.0,English,USA,PG-13,80000000.0,2009.0,1000.0,6.3,2.35,0,491
2746,71533,next day air,Action|Comedy|Crime,2009,Color,Benny Boom,49.0,84.0,23.0,706.0,Donald Faison,1000.0,10017041.0,Action|Comedy|Crime,Omari Hardwick,8265,4815,Mike Epps,3.0,cocaine|package|slow motion scene|topless female nudity|wrong address,http://www.imdb.com/title/tt1097013/?ref_=fn_tt_tt_1,20.0,English,USA,R,3000000.0,2009.0,927.0,5.9,1.85,545,4075
2747,71535,zombieland,Action|Comedy|Horror,2009,Color,Ruben Fleischer,445.0,88.0,181.0,11.0,Bill Murray,15000.0,75590286.0,Adventure|Comedy|Horror|Sci-Fi,Emma Stone,386217,28011,Derek Graf,4.0,amusement park|on the road|zombie|zombie apocalypse|zombie spoof,http://www.imdb.com/title/tt1156398/?ref_=fn_tt_tt_1,553.0,English,USA,R,23600000.0,2009.0,13000.0,7.7,2.35,26000,2048
2748,71571,sorority row,Horror|Thriller,2009,Color,Stewart Hendler,167.0,101.0,10.0,472.0,Margo Harshman,1000.0,11956207.0,Horror|Mystery,Julian Morris,24012,3142,Rumer Willis,2.0,prank gone wrong|scantily clad female|shotgun|sorority house|stabbed in the neck,http://www.imdb.com/title/tt1232783/?ref_=fn_tt_tt_1,126.0,English,USA,R,16000000.0,2009.0,668.0,5.1,2.35,0,2903
2749,71573,whiteout,Action|Crime|Drama|Mystery|Thriller,2009,Color,Dominic Sena,166.0,101.0,57.0,230.0,Bashar Rahal,1000.0,10268846.0,Action|Crime|Mystery|Thriller,Tom Skerritt,31918,1947,Shawn Doyle,1.0,antarctica|geologist|investigation|u.s. marshal|winter,http://www.imdb.com/title/tt0365929/?ref_=fn_tt_tt_1,142.0,English,USA,R,35000000.0,2009.0,603.0,5.5,2.35,0,1489
2750,71668,couples retreat,Comedy|Romance,2009,Color,Peter Billingsley,166.0,113.0,0.0,721.0,Kristin Davis,4000.0,109176215.0,Comedy,Jon Favreau,83506,8172,Tasha Smith,6.0,couple|island|marriage|tropical|voyeurism,http://www.imdb.com/title/tt1078940/?ref_=fn_tt_tt_1,144.0,English,USA,PG-13,60000000.0,2009.0,722.0,5.5,1.85,0,727
2751,71670,all about steve,Comedy,2009,Color,Phil Traill,128.0,99.0,3.0,628.0,Katy Mixon,14000.0,33860010.0,Comedy|Romance,Bradley Cooper,33088,16461,Beth Grant,3.0,blind date|crossword puzzle|eccentric|fall|mine shaft,http://www.imdb.com/title/tt0881891/?ref_=fn_tt_tt_1,143.0,English,USA,PG-13,15000000.0,2009.0,982.0,4.8,1.85,0,2661
2752,71691,fifty dead men walking,Action|Drama|Thriller,2008,Color,Kari Skogland,76.0,117.0,13.0,415.0,Kevin Zegers,5000.0,,Drama|Thriller,Jim Sturgess,9585,7637,Michael McElhatton,1.0,1980s|ira|near death experience|title directed by female|what happened to epilogue,http://www.imdb.com/title/tt1097643/?ref_=fn_tt_tt_1,38.0,English,UK,R,6000000.0,2008.0,2000.0,6.9,2.35,0,3247
2753,71745,where the wild things are,Adventure|Children|Drama|Fantasy|IMAX,2009,Color,Spike Jonze,333.0,101.0,0.0,279.0,Ryan Corr,925.0,77222184.0,Adventure|Drama|Family|Fantasy,Catherine O'Hara,87677,1738,Max Records,0.0,based on children's book|creature|igloo|imagination|king,http://www.imdb.com/title/tt0386117/?ref_=fn_tt_tt_1,388.0,English,Germany,PG,100000000.0,2009.0,468.0,6.8,2.35,11000,302
2754,71821,shorts,Children,2009,Color,Robert Rodriguez,103.0,89.0,0.0,470.0,Leo Howard,87000.0,20916309.0,Comedy|Family|Fantasy,Jimmy Bennett,5332,88422,Jake Short,4.0,boy|family relationships|rock|twin|two headed person,http://www.imdb.com/title/tt1100119/?ref_=fn_tt_tt_1,37.0,English,USA,PG,40000000.0,2009.0,570.0,4.9,1.85,431,2236
2755,71838,law abiding citizen,Drama|Thriller,2009,Color,F. Gary Gray,216.0,118.0,473.0,963.0,Leslie Bibb,18000.0,73343413.0,Crime|Drama|Thriller,Gerard Butler,217480,22517,Michael Kelly,0.0,attorney|deal|district attorney|investigation|justice,http://www.imdb.com/title/tt1197624/?ref_=fn_tt_tt_1,429.0,English,USA,R,50000000.0,2009.0,1000.0,7.4,2.35,21000,907
2756,72011,up in the air,Drama|Romance,2009,Color,Jason Reitman,391.0,108.0,655.0,940.0,Anna Kendrick,24000.0,83813460.0,Drama|Romance,J.K. Simmons,270238,35209,Chris Lowell,0.0,airport|business trip|downsizing|on the road|travel,http://www.imdb.com/title/tt1193138/?ref_=fn_tt_tt_1,452.0,English,USA,R,25000000.0,2009.0,10000.0,7.4,1.85,19000,1612
2757,72129,saw vi,Crime|Horror|Mystery|Thriller,2009,Color,Kevin Greutert,156.0,92.0,52.0,647.0,Shawnee Smith,723.0,27669413.0,Horror|Mystery,Costas Mandylor,76207,3101,George Newbern,0.0,deception|flash photography|game of death|jigsaw|pig mask,http://www.imdb.com/title/tt1233227/?ref_=fn_tt_tt_1,194.0,English,Canada,R,11000000.0,2009.0,651.0,6.0,1.85,0,3040
2758,72165,cirque du freak: the vampire's assistant,Action|Adventure|Comedy|Fantasy|Horror|Thriller,2009,Color,Paul Weitz,157.0,109.0,80.0,835.0,Salma Hayek,14000.0,13838130.0,Action|Adventure|Fantasy|Thriller,Josh Hutcherson,35990,20503,Patrick Fugit,3.0,antidote|based on young adult novel|flyer|spider|vampire,http://www.imdb.com/title/tt0450405/?ref_=fn_tt_tt_1,157.0,English,USA,PG-13,40000000.0,2009.0,4000.0,5.9,2.35,0,1304
2759,72209,astro boy,Action|Animation|Children|Sci-Fi,2009,Color,David Bowers,138.0,94.0,42.0,668.0,Charlize Theron,12000.0,19548064.0,Action|Animation|Comedy|Family|Sci-Fi,Nicolas Cage,25681,23365,Dee Bradley Baker,1.0,betrayal|futuristic|gladiator|robot|scientist,http://www.imdb.com/title/tt0375568/?ref_=fn_tt_tt_1,77.0,English,Hong Kong,PG,65000000.0,2009.0,9000.0,6.3,2.35,0,696
2760,72224,gentlemen broncos,Comedy,2009,Color,Jared Hess,106.0,89.0,100.0,327.0,Michael Angarano,33000.0,113155.0,Adventure|Comedy|Sci-Fi,Jizelle Jade,9006,34398,Héctor Jiménez,7.0,amateur film|sexual harassment|sexual innuendo|small town|struggling parent,http://www.imdb.com/title/tt1161418/?ref_=fn_tt_tt_1,54.0,English,USA,PG-13,,2009.0,947.0,6.1,,0,3270
2761,72226,fantastic mr. fox,Adventure|Animation|Children|Comedy|Crime,2009,Color,Wes Anderson,335.0,87.0,0.0,563.0,Meryl Streep,13000.0,20999103.0,Adventure|Animation|Comedy|Crime|Family,Bill Murray,139114,24770,Helen McCrory,0.0,cider|farm|farmer|fox|tale,http://www.imdb.com/title/tt0432283/?ref_=fn_tt_tt_1,245.0,English,USA,PG,40000000.0,2009.0,11000.0,7.8,1.85,15000,1295
2762,72265,not easily broken,Drama|Romance,2009,Color,Bill Duke,45.0,99.0,1000.0,409.0,Jenifer Lewis,849.0,10572742.0,Drama|Romance,Eddie Cibrian,2326,2269,Wood Harris,1.0,african american protagonist|based on novel|title spoken by character,http://www.imdb.com/title/tt0795438/?ref_=fn_tt_tt_1,21.0,English,USA,PG-13,8000000.0,2009.0,578.0,6.1,1.85,738,3754
2763,72378,2012,Action|Drama|Sci-Fi|Thriller,2012,Color,Roland Emmerich,367.0,158.0,776.0,310.0,Liam James,1000.0,166112167.0,Action|Adventure|Sci-Fi,Oliver Platt,283418,2144,Tom McCarthy,0.0,ark|catastrophe|geologist|president|writer,http://www.imdb.com/title/tt1190080/?ref_=fn_tt_tt_1,1055.0,English,USA,PG-13,200000000.0,2009.0,468.0,5.8,2.35,13000,60
2764,72395,precious,Drama,2009,Color,Lee Daniels,323.0,109.0,304.0,736.0,Gabourey Sidibe,940.0,47536959.0,Drama,Mo'Nique,86955,3277,Mariah Carey,0.0,abuse|african american lesbian|lesbian|lesbian couple|school,http://www.imdb.com/title/tt0929632/?ref_=fn_tt_tt_1,275.0,English,USA,R,10000000.0,2009.0,906.0,7.3,1.85,12000,1357
2765,72395,precious,Drama,2009,Color,Lee Daniels,323.0,109.0,304.0,736.0,Gabourey Sidibe,939.0,47536959.0,Drama,Mo'Nique,86956,3276,Mariah Carey,0.0,abuse|african american lesbian|lesbian|lesbian couple|school,http://www.imdb.com/title/tt0929632/?ref_=fn_tt_tt_1,275.0,English,USA,R,10000000.0,2009.0,906.0,7.3,1.85,12000,3096
2766,72405,bad lieutenant: port of call new orleans,Crime|Drama,2009,Color,Werner Herzog,280.0,122.0,0.0,407.0,Shea Whigham,12000.0,1697956.0,Crime|Drama,Nicolas Cage,64944,13809,Shawn Hatosy,2.0,drugs|flood|hallucination|lieutenant|murder investigation,http://www.imdb.com/title/tt1095217/?ref_=fn_tt_tt_1,212.0,English,USA,R,20000000.0,2009.0,463.0,6.7,1.85,6000,2005
2767,72489,ninja assassin,Action|Crime|Drama|Thriller,2009,Color,James McTeigue,235.0,99.0,160.0,72.0,Ben Miles,330.0,38105077.0,Action|Crime|Thriller,Shô Kosugi,58349,701,Rain,0.0,critically bashed|kung fu|martial artist|martial arts|ninja,http://www.imdb.com/title/tt1186367/?ref_=fn_tt_tt_1,194.0,English,USA,R,40000000.0,2009.0,119.0,6.4,2.35,0,992
2768,72605,brothers,Drama|Thriller|War,2009,Color,Jim Sheridan,217.0,105.0,260.0,3000.0,Jake Gyllenhaal,20000.0,28501651.0,Drama|Thriller,Natalie Portman,88035,42473,Bailee Madison,0.0,afghanistan|death of soldier|presumed dead|prisoner|war trauma,http://www.imdb.com/title/tt0765010/?ref_=fn_tt_tt_1,201.0,English,USA,R,26000000.0,2009.0,15000.0,7.1,2.35,10000,1852
2769,72605,brothers,Drama|Thriller|War,2009,Color,Jim Sheridan,217.0,105.0,260.0,1000.0,Jake Gyllenhaal,20000.0,28501651.0,Drama|Thriller,Natalie Portman,88037,39473,Ethan Suplee,0.0,afghanistan|death of soldier|presumed dead|prisoner|war trauma,http://www.imdb.com/title/tt0765010/?ref_=fn_tt_tt_1,201.0,English,USA,R,26000000.0,2009.0,15000.0,7.1,2.35,10000,2882
2770,72630,sleep dealer,Sci-Fi,2008,Color,Alex Rivera,47.0,90.0,8.0,35.0,Jacob Vargas,426.0,75727.0,Drama|Romance|Sci-Fi|Thriller,Leonor Varela,5699,862,Tenoch Huerta,0.0,computer|future|mexican immigrant|network|wilhelm scream,http://www.imdb.com/title/tt0804529/?ref_=fn_tt_tt_1,40.0,Spanish,USA,PG-13,2500000.0,2008.0,399.0,5.9,1.85,0,4207
2771,72696,old dogs,Comedy,2009,Color,Walt Becker,124.0,88.0,12.0,931.0,Bernie Mac,49000.0,49474048.0,Comedy|Family,Robin Williams,31191,53370,Ann-Margret,2.0,best friend|business deal|impulse|public relations|twin,http://www.imdb.com/title/tt0976238/?ref_=fn_tt_tt_1,120.0,English,USA,PG,35000000.0,2009.0,1000.0,5.4,1.85,0,1431
